timestamp,c_sht,h_sht,c_bme,p_bme,h_bme,c_lm,lux_diode
1713680941,18.84756,47.06035,17.3,1007.01,40.01,20.06134,68.05829
1713680951,18.84756,47.09392,17.31,1006.99,40.03,20.14191,68.40009
1713680961,18.84756,47.13054,17.31,1007.0,40.04,20.06134,69.13405
1713680971,18.83421,47.09392,17.31,1006.99,40.0,20.14191,67.9118
1713680981,18.83421,47.02373,17.3,1006.96,40.16,20.06134,67.15495
1713680991,18.84756,46.96574,17.31,1006.97,40.11,20.06134,66.73991
1713681001,18.84756,47.07103,17.3,1007.01,40.12,20.06134,66.83757
1713681011,18.83421,47.09392,17.3,1006.98,40.05,20.22248,67.47234
1713681021,18.84756,47.03441,17.3,1007.03,40.04,20.22248,69.3782
1713681031,18.84756,47.08476,17.3,1006.99,40.08,20.14191,76.82613
1713681041,18.83421,47.09392,17.31,1006.97,40.04,20.14191,71.35577
1713681051,18.84756,47.07103,17.3,1007.01,40.17,20.06134,69.30495
1713681061,18.83421,47.04662,17.3,1007.01,40.1,20.14191,68.27802
1713681071,18.82086,47.02373,17.29,1006.96,40.12,20.06134,68.20478
1713681081,18.82086,47.0695,17.29,1007.05,40.02,20.06134,68.44892
1713681091,18.82086,47.00999,17.29,1006.97,40.06,20.14191,68.7419
1713681101,18.83421,47.08324,17.3,1007.03,40.08,20.14191,69.15846
1713681111,18.82086,47.03288,17.29,1007.0,40.1,20.14191,69.86649
1713681121,18.80217,47.08934,17.29,1006.96,40.08,20.06134,71.06279
1713681131,18.82086,47.11528,17.29,1006.96,40.02,20.14191,72.47883
1713681141,18.83421,47.08324,17.29,1007.0,39.99,19.98077,73.57748
1713681151,18.80217,47.10307,17.3,1006.96,40.03,20.14191,74.65171
1713681161,18.82086,47.03288,17.3,1007.04,40.13,20.14191,78.02243
1713681171,18.82086,47.02373,17.31,1006.98,40.1,20.22248,90.0618
1713681181,18.84756,46.97795,17.33,1006.9,40.05,20.14191,88.35279
1713681191,18.83421,47.03441,17.36,1007.0,40.12,20.14191,88.719
1713681201,18.86359,47.03746,17.37,1007.03,40.0,20.22248,81.17189
1713681211,18.83421,47.0573,17.37,1006.99,39.94,20.14191,82.56504
1713681221,18.83421,47.09392,17.37,1007.02,39.94,20.22248,85.15297
1713681231,18.84756,47.06035,17.38,1006.96,39.97,20.22248,87.32586
1713681241,18.86359,47.02831,17.4,1007.01,39.78,20.30304,85.0309
1713681251,18.83421,46.9749,17.4,1006.97,39.81,20.22248,85.7145
1713681261,18.84756,47.01152,17.42,1006.94,39.8,20.30304,86.64225
1713681271,18.87694,47.03899,17.42,1007.0,39.79,20.30304,85.17738
1713681281,18.83421,47.04662,17.43,1007.01,39.68,20.38361,82.78477
1713681291,18.84756,46.96574,17.43,1006.91,39.77,20.30304,90.11063
1713681301,18.89029,46.99321,17.45,1006.97,39.8,20.30304,90.11063
1713681311,18.86359,47.03746,17.49,1006.95,39.79,20.38361,87.49676
1713681321,18.87694,46.97948,17.48,1006.96,39.66,20.38361,77.65621
1713681331,18.83421,46.90623,17.47,1006.95,39.75,20.30304,76.1181
1713681341,18.84756,46.96574,17.47,1006.94,39.63,20.38361,75.41009
1713681351,18.86359,47.02831,17.46,1006.93,39.63,20.30304,77.09468
1713681361,18.84756,47.04814,17.46,1006.95,39.68,20.30304,81.00099
1713681371,18.83421,46.92912,17.45,1007.0,39.72,20.38361,75.23919
1713681381,18.84756,46.97795,17.44,1006.98,39.77,20.38361,75.41009
1713681391,18.84756,47.04814,17.43,1006.9,39.68,20.22248,74.09018
1713681401,18.83421,47.02373,17.43,1006.93,39.83,20.30304,73.45541
1713681411,18.86359,47.01457,17.43,1006.91,39.75,20.30304,73.16243
1713681421,18.86359,46.9688,17.43,1006.88,39.79,20.22248,73.69955
1713681431,18.87694,46.95659,17.42,1006.96,39.8,20.22248,73.35775
1713681441,18.83421,46.96422,17.42,1006.94,39.75,20.38361,73.30892
1713681451,18.84756,47.04814,17.42,1006.92,39.69,20.22248,73.84604
1713681461,18.83421,47.15343,17.4,1006.83,39.85,20.22248,74.04135
1713681471,18.83421,46.98863,17.41,1006.87,39.68,20.22248,74.21225
1713681481,18.84756,47.08476,17.41,1006.9,39.84,20.30304,76.289
1713681491,18.84756,47.02525,17.4,1006.91,39.8,20.22248,79.95117
1713681501,18.82086,47.05577,17.42,1006.88,39.79,20.30304,84.78676
1713681511,18.84756,47.02525,17.42,1006.88,39.66,20.22248,78.87694
1713681521,18.84756,46.94286,17.42,1006.88,39.85,20.30304,77.65621
1713681531,18.84756,47.02525,17.41,1006.93,39.85,20.30304,78.95018
1713681541,18.86359,46.99168,17.42,1006.85,39.89,20.22248,81.80819
1713681551,18.84756,47.00237,17.42,1006.89,39.79,20.22248,88.40162
1713681561,18.87694,46.95659,17.43,1006.89,39.74,20.30304,87.32586
1713681571,18.86359,46.91997,17.44,1006.85,39.76,20.22248,85.86099
1713681581,18.86359,46.9688,17.46,1006.93,39.74,20.22248,87.79126
1713681591,18.89029,46.92455,17.48,1006.88,39.72,20.38361,89.98856
1713681601,18.87694,46.91081,17.48,1006.94,39.59,20.38361,86.52018
1713681611,18.87694,46.92302,17.49,1006.89,39.58,20.38361,85.90982
1713681621,18.89029,46.94743,17.5,1006.84,39.59,20.38361,89.20729
1713681631,18.87694,46.90013,17.51,1006.89,39.46,20.54475,84.24964
1713681641,18.87694,46.99321,17.5,1006.94,39.59,20.38361,73.40658
1713681651,18.86359,47.00237,17.49,1006.9,39.66,20.30304,71.35577
1713681661,18.86359,47.01457,17.48,1006.89,39.74,20.30304,70.15946
1713681671,18.87694,46.9337,17.48,1006.93,39.69,20.46418,69.81766
1713681681,18.86359,46.93217,17.47,1006.9,39.64,20.30304,69.86649
1713681691,18.84756,46.94286,17.47,1006.92,39.59,20.30304,69.69558
1713681701,18.86359,46.90929,17.45,1006.95,39.74,20.30304,68.86549
1713681711,18.86359,46.95506,17.45,1006.88,39.63,20.30304,67.98505
1713681721,18.86359,46.97795,17.45,1006.99,39.56,20.30304,67.3991
1713681731,18.86359,47.01457,17.44,1006.84,39.72,20.30304,67.03288
1713681741,18.86359,46.99168,17.43,1006.88,39.78,20.22248,66.78874
1713681751,18.87694,47.02831,17.43,1006.9,39.8,20.22248,66.7155
1713681761,18.84756,46.98863,17.42,1006.92,39.87,20.30304,66.83757
1713681771,18.83421,46.96422,17.42,1006.91,39.79,20.22248,67.08171
1713681781,18.87694,46.94591,17.4,1006.97,39.7,20.30304,67.54559
1713681791,18.86359,46.99168,17.4,1006.91,39.82,20.22248,68.05829
1713681801,18.84756,46.96574,17.4,1006.88,39.73,20.14191,68.25361
1713681811,18.84756,46.90623,17.4,1006.91,39.65,20.38361,68.52216
1713681821,18.87694,46.92302,17.39,1006.92,39.76,20.14191,68.88991
1713681831,18.86359,46.91997,17.39,1006.98,39.87,20.14191,69.40261
1713681841,18.84756,46.95201,17.39,1006.9,39.83,20.22248,70.0618
1713681851,18.86359,46.99168,17.39,1007.0,39.84,20.14191,70.84306
1713681861,18.84756,46.96574,17.38,1006.93,39.77,20.22248,71.72198
1713681871,18.87694,47.07561,17.38,1006.99,39.75,20.22248,72.79621
1713681881,18.86359,47.01457,17.38,1006.93,39.86,20.22248,74.18784
1713681891,18.87694,47.02831,17.38,1007.01,39.9,20.14191,76.26459
1713681901,18.86359,47.01457,17.37,1006.92,39.8,20.22248,80.83009
1713681911,18.86359,46.9688,17.38,1006.98,39.79,20.30304,80.87892
1713681921,18.86359,46.99168,17.38,1006.91,39.84,20.22248,78.58396
1713681931,18.83421,47.00084,17.38,1007.03,39.87,20.22248,79.24316
1713681941,18.84756,46.92912,17.38,1006.91,39.78,20.22248,81.41756
1713681951,18.84756,47.00237,17.38,1006.93,39.81,20.22248,81.66171
1713681961,18.84756,47.00237,17.39,1006.91,39.78,20.38361,84.05432
1713681971,18.86359,46.9688,17.41,1006.92,39.7,20.30304,87.8645
1713681981,18.84756,47.01152,17.43,1006.94,39.66,20.30304,89.50027
1713681991,18.87694,46.97948,17.45,1007.0,39.66,20.38361,89.59792
1713682001,18.87694,46.9337,17.48,1006.93,39.62,20.38361,89.35378
1713682011,18.90364,46.87724,17.5,1006.99,39.57,20.38361,87.44793
1713682021,18.89029,46.8513,17.5,1006.94,39.5,20.38361,85.81216
1713682031,18.87694,46.87419,17.51,1006.96,39.52,20.46418,88.32838
1713682041,18.90364,47.00694,17.53,1007.0,39.53,20.30304,89.67117
1713682051,18.90364,46.87724,17.54,1006.93,39.4,20.46418,89.20729
1713682061,18.91966,46.80858,17.56,1006.94,39.49,20.54475,89.13405
1713682071,18.91966,46.78569,17.58,1006.94,39.44,20.54475,89.67117
1713682081,18.91966,46.77348,17.59,1007.02,39.32,20.54475,89.67117
1713682091,18.91966,46.85588,17.6,1006.93,39.28,20.54475,89.67117
1713682101,18.93301,46.79637,17.64,1006.96,39.27,20.63035,89.59792
1713682111,18.94637,46.82384,17.64,1006.91,39.14,20.63035,89.50027
1713682121,18.93301,46.8101,17.66,1006.91,39.23,20.54475,88.69459
1713682131,18.93301,46.73991,17.66,1006.93,39.23,20.54475,87.74243
1713682141,18.93301,46.73991,17.66,1006.87,39.22,20.63035,88.40162
1713682151,18.94637,46.86961,17.67,1006.89,39.25,20.54475,87.54711
1713682161,18.93301,46.87877,17.69,1006.89,39.05,20.63035,87.76685
1713682171,18.94637,46.85893,17.7,1006.9,39.17,20.63035,88.27955
1713682181,18.95972,46.82689,17.71,1006.89,38.98,20.54475,85.17738
1713682191,18.95972,46.75364,17.71,1006.86,39.06,20.63035,88.05981
1713682201,18.95972,46.73075,17.71,1006.9,39.15,20.63035,87.49676
1713682211,18.93301,46.76432,17.71,1006.95,39.15,20.54475,87.62035
1713682221,18.94637,46.78722,17.73,1006.96,39.08,20.71092,88.52369
1713682231,18.95972,46.69413,17.73,1006.9,39.14,20.63035,88.62135
1713682241,18.97574,46.75517,17.73,1006.88,39.02,20.63035,88.42603
1713682251,18.97574,46.73228,17.74,1006.85,39.02,20.63035,87.15495
1713682261,18.97574,46.75517,17.74,1006.89,38.96,20.63035,87.54711
1713682271,18.98909,46.73228,17.75,1006.85,38.92,20.63035,86.95964
1713682281,18.98909,46.82841,17.76,1006.9,39.03,20.71092,89.35378
1713682291,18.98909,46.81773,17.78,1006.9,38.9,20.63035,89.08522
1713682301,19.00244,46.80553,17.77,1006.89,39.01,20.71092,85.76334
1713682311,18.98909,46.70939,17.78,1006.93,38.9,20.71092,86.78873
1713682321,18.98909,46.72313,17.78,1006.96,38.9,20.63035,88.3772
1713682331,19.00244,46.71244,17.79,1006.92,38.96,20.71092,88.30396
1713682341,19.00244,46.77195,17.8,1006.85,38.9,20.71092,89.06081
1713682351,19.01846,46.72618,17.82,1006.87,38.83,20.79148,89.30495
1713682361,19.03181,46.6804,17.83,1006.88,38.81,20.63035,89.28054
1713682371,19.03181,46.66819,17.83,1006.89,38.81,20.87205,89.3782
1713682381,19.03181,46.64531,17.85,1006.89,38.86,20.71092,89.30495
1713682391,19.03181,46.63157,17.86,1006.88,38.72,20.71092,89.08522
1713682401,19.03181,46.65446,17.86,1006.83,38.8,20.71092,84.05432
1713682411,19.03181,46.6804,17.86,1006.91,38.7,20.71092,84.07874
1713682421,19.04517,46.6804,17.84,1006.91,38.92,20.71092,76.289
1713682431,19.01846,46.63157,17.83,1006.89,38.83,20.71092,73.50423
1713682441,19.01846,46.59495,17.81,1006.91,38.82,20.63035,71.99054
1713682451,19.01846,46.63157,17.81,1006.84,38.8,20.79148,71.03838
1713682461,19.04517,46.64531,17.79,1006.9,38.91,20.71092,70.4036
1713682471,18.98909,46.70939,17.79,1006.89,39.02,20.71092,69.8909
1713682481,19.01846,46.70024,17.77,1006.89,38.98,20.63035,69.50027
1713682491,19.03181,46.63157,17.76,1006.84,38.9,20.63035,69.20729
1713682501,19.01846,46.68956,17.76,1006.92,38.93,20.63035,68.93874
1713682511,19.01846,46.67735,17.74,1006.92,39.0,20.54475,68.66866
1713682521,19.01846,46.68956,17.73,1006.95,39.09,20.63035,68.37568
1713682531,19.01846,46.64378,17.72,1006.85,39.02,20.54475,68.05829
1713682541,19.01846,46.63157,17.72,1006.91,39.0,20.54475,67.78973
1713682551,19.01846,46.59495,17.7,1006.91,39.04,20.54475,67.47234
1713682561,19.01846,46.58427,17.7,1006.94,39.05,20.63035,67.20378
1713682571,19.01846,46.57206,17.67,1006.94,39.05,20.46418,66.83757
1713682581,19.04517,46.65751,17.67,1006.93,39.04,20.54475,66.44694
1713682591,19.01846,46.63157,17.66,1006.95,39.14,20.54475,66.0563
1713682601,19.01846,46.61784,17.67,1006.93,39.09,20.54475,65.64126
1713682611,19.03181,46.64531,17.66,1006.95,39.2,20.54475,65.22621
1713682621,19.03181,46.5629,17.65,1006.87,39.29,20.46418,64.81117
1713682631,19.03181,46.63157,17.64,1006.85,39.29,20.54475,64.39613
1713682641,19.03181,46.69108,17.64,1006.88,39.2,20.46418,64.00549
1713682651,19.01846,46.71397,17.62,1006.94,39.33,20.38361,63.61486
1713682661,19.00244,46.66667,17.62,1006.9,39.3,20.46418,63.22423
1713682671,19.01846,46.61784,17.6,1006.96,39.35,20.54475,62.85802
1713682681,19.01846,46.70024,17.59,1006.94,39.38,20.46418,62.51621
1713682691,19.01846,46.66667,17.59,1006.96,39.27,20.46418,62.39262
1713682701,19.00244,46.63005,17.59,1006.99,39.37,20.46418,62.05081
1713682711,19.01846,46.61784,17.58,1006.99,39.38,20.54475,61.73343
1713682721,19.00244,46.66667,17.58,1006.96,39.44,20.54475,61.39162
1713682731,19.01846,46.66667,17.57,1006.96,39.4,20.46418,61.09865
1713682741,19.01846,46.63157,17.56,1007.07,39.42,20.54475,60.80568
1713682751,19.00244,46.67582,17.55,1006.95,39.42,20.38361,60.5127
1713682761,18.98909,46.70939,17.56,1006.99,39.57,20.46418,60.26856
1713682771,18.98909,46.67582,17.54,1006.99,39.34,20.46418,60.04883
1713682781,18.98909,46.59343,17.54,1006.93,39.43,20.38361,59.78027
1713682791,18.98909,46.60411,17.55,1006.97,39.45,20.30304,59.53613
1713682801,19.00244,46.66667,17.53,1006.96,39.48,20.30304,59.29198
1713682811,18.97574,46.66209,17.54,1007.01,39.43,20.46418,59.04784
1713682821,19.00244,46.69871,17.52,1006.98,39.58,20.38361,58.8037
1713682831,18.97574,46.70939,17.52,1006.95,39.59,20.38361,58.55955
1713682841,18.98909,46.66362,17.52,1006.95,39.57,20.46418,58.29099
1713682851,19.00244,46.71244,17.51,1006.95,39.53,20.30304,58.02243
1713682861,19.00244,46.73533,17.51,1006.98,39.52,20.30304,57.70504
1713682871,18.97574,46.69566,17.5,1007.0,39.58,20.30304,57.41207
1713682881,19.00244,46.66667,17.5,1007.02,39.59,20.46418,57.09468
1713682891,18.98909,46.67582,17.49,1007.03,39.5,20.30304,56.77729
1713682901,18.98909,46.64073,17.49,1006.97,39.67,20.30304,56.50874
1713682911,19.01846,46.72618,17.49,1006.97,39.66,20.54475,56.18982
1713682921,18.98909,46.64988,17.47,1007.0,39.58,20.30304,55.92126
1713682931,18.97574,46.69566,17.48,1006.99,39.64,20.38361,55.62829
1713682941,18.98909,46.6865,17.47,1007.06,39.54,20.38361,55.35973
1713682951,18.97574,46.66209,17.47,1007.0,39.66,20.30304,55.06676
1713682961,18.98909,46.67582,17.46,1007.01,39.68,20.30304,54.77378
1713682971,18.97574,46.70939,17.45,1007.03,39.7,20.30304,54.48081
1713682981,18.97574,46.7216,17.45,1006.99,39.7,20.30304,54.13901
1713682991,18.95972,46.69413,17.45,1006.99,39.65,20.38361,53.87045
1713683001,18.98909,46.75822,17.45,1006.97,39.56,20.38361,53.60189
1713683011,18.98909,46.6865,17.45,1006.99,39.57,20.38361,53.40658
1713683021,18.97574,46.74449,17.45,1007.04,39.63,20.38361,53.23567
1713683031,18.97574,46.73228,17.44,1006.98,39.71,20.30304,53.18684
1713683041,18.98909,46.69871,17.44,1007.03,39.76,20.30304,53.18684
1713683051,18.97574,46.70939,17.43,1007.02,39.64,20.30304,53.30891
1713683061,18.97574,46.6865,17.43,1007.05,39.77,20.38361,53.47982
1713683071,18.94637,46.78722,17.43,1007.01,39.65,20.22248,53.7728
1713683081,18.97574,46.82689,17.42,1007.0,39.76,20.30304,54.06577
1713683091,18.97574,46.7689,17.42,1006.97,39.79,20.22248,54.38315
1713683101,18.97574,46.74449,17.42,1007.04,39.76,20.30304,54.70054
1713683111,18.94637,46.78722,17.41,1007.01,39.7,20.22248,54.99352
1713683121,18.95972,46.66209,17.4,1006.97,39.69,20.30304,55.21324
1713683131,18.95972,46.66209,17.41,1006.98,39.69,20.38361,55.43298
1713683141,18.94637,46.68193,17.41,1006.98,39.73,20.22248,55.62829
1713683151,18.94637,46.74144,17.41,1006.98,39.77,20.22248,55.79919
1713683161,18.95972,46.77653,17.41,1006.97,39.69,20.22248,55.89685
1713683171,18.95972,46.74449,17.4,1006.99,39.7,20.30304,56.01892
1713683181,18.93301,46.71702,17.4,1006.99,39.78,20.30304,56.16541
1713683191,18.95972,46.70787,17.4,1006.97,39.78,20.22248,56.28901
1713683201,18.94637,46.65904,17.39,1007.06,39.75,20.30304,56.53315
1713683211,18.95972,46.68498,17.39,1006.95,39.67,20.22248,56.80171
1713683221,18.93301,46.68193,17.38,1006.93,39.92,20.22248,57.19234
1713683231,18.93301,46.64531,17.38,1007.01,39.81,20.22248,57.68063
1713683241,18.95972,46.69413,17.38,1006.99,39.85,20.30304,58.21775
1713683251,18.91966,46.73991,17.37,1007.0,39.84,20.30304,58.75486
1713683261,18.93301,46.76432,17.37,1006.92,39.8,20.14191,59.41405
1713683271,18.95972,46.70787,17.38,1007.01,39.81,20.22248,59.97559
1713683281,18.90364,46.74907,17.38,1006.93,39.91,20.30304,60.56153
1713683291,18.91966,46.73991,17.37,1006.97,39.8,20.30304,61.24514
1713683301,18.93301,46.86961,17.38,1007.03,39.7,20.22248,62.0264
1713683311,18.93301,46.86961,17.37,1007.0,39.87,20.22248,62.58945
1713683321,18.94637,46.79942,17.38,1006.95,39.72,20.22248,63.3463
1713683331,18.94637,46.79942,17.37,1006.97,39.8,20.22248,64.10315
1713683341,18.91966,46.80858,17.37,1006.99,39.96,20.22248,64.93324
1713683351,18.91966,46.78569,17.37,1006.91,39.79,20.06134,65.86099
1713683361,18.93301,46.75059,17.37,1006.99,39.77,20.30304,66.73991
1713683371,18.93301,46.75059,17.36,1007.04,39.76,20.22248,67.59441
1713683381,18.91966,46.74907,17.37,1006.96,39.77,20.22248,68.35126
1713683391,18.91966,46.71702,17.36,1006.93,39.74,20.30304,69.03639
1713683401,18.91966,46.80858,17.36,1006.98,39.85,20.22248,69.76883
1713683411,18.91966,46.78569,17.36,1007.01,39.79,20.22248,70.52567
1713683421,18.91966,46.74907,17.36,1007.01,39.87,20.22248,71.20927
1713683431,18.93301,46.76432,17.37,1006.97,39.9,20.22248,71.94171
1713683441,18.89029,46.78264,17.37,1006.96,39.81,20.14191,72.67414
1713683451,18.90364,46.77195,17.36,1006.96,39.86,20.22248,73.35775
1713683461,18.91966,46.79637,17.37,1006.99,39.76,20.14191,74.09018
1713683471,18.91966,46.72618,17.37,1006.96,39.84,20.22248,74.94469
1713683481,18.90364,46.75975,17.37,1006.94,39.84,20.30304,76.02045
1713683491,18.90364,46.74907,17.36,1006.9,39.88,20.22248,77.09468
1713683501,18.91966,46.77348,17.38,1006.9,39.84,20.14191,78.21774
1713683511,18.93301,46.75059,17.39,1006.95,39.79,20.22248,83.90784
1713683521,18.93301,46.71702,17.38,1006.93,39.81,20.22248,77.85152
1713683531,18.91966,46.74907,17.39,1006.92,39.8,20.22248,77.60738
1713683541,18.93301,46.76432,17.38,1006.91,39.81,20.22248,77.9736
1713683551,18.90364,46.78264,17.39,1006.92,39.79,20.22248,78.75487
1713683561,18.90364,46.79485,17.39,1006.95,39.76,20.30304,80.14648
1713683571,18.89029,46.73533,17.39,1006.9,39.75,20.22248,86.0563
1713683581,18.91966,46.72618,17.41,1006.9,39.8,20.22248,86.3737
1713683591,18.94637,46.83604,17.42,1006.89,39.64,20.30304,82.6627
1713683601,18.93301,46.76432,17.43,1006.91,39.6,20.38361,81.88144
1713683611,18.90364,46.70024,17.43,1006.84,39.63,20.30304,82.39414
1713683621,18.93301,46.75059,17.43,1006.94,39.68,20.30304,84.3473
1713683631,18.93301,46.79637,17.44,1006.87,39.63,20.38361,83.61486
1713683641,18.91966,46.74907,17.45,1006.94,39.63,20.30304,82.24766
1713683651,18.91966,46.70329,17.45,1006.95,39.53,20.38361,82.44297
1713683661,18.91966,46.74907,17.46,1006.95,39.51,20.38361,81.78378
1713683671,18.91966,46.73991,17.46,1006.95,39.58,20.38361,81.90585
1713683681,18.91966,46.73991,17.46,1006.91,39.45,20.30304,83.61486
1713683691,18.91966,46.6804,17.47,1006.95,39.62,20.38361,87.8645
1713683701,18.95972,46.68498,17.48,1006.86,39.61,20.54475,86.47135
1713683711,18.94637,46.7277,17.51,1006.95,39.42,20.54475,88.88991
1713683721,18.94637,46.63615,17.52,1006.96,39.46,20.46418,89.08522
1713683731,18.94637,46.62242,17.54,1006.91,39.38,20.46418,89.28054
1713683741,18.97574,46.61326,17.57,1006.89,39.29,20.54475,89.25612
1713683751,18.97574,46.57969,17.58,1006.84,39.37,20.46418,89.13405
1713683761,18.97574,46.67277,17.6,1006.9,39.3,20.54475,89.06081
1713683771,18.97574,46.57969,17.62,1006.9,39.31,20.54475,88.52369
1713683781,18.95972,46.55375,17.63,1006.87,39.28,20.54475,88.76783
1713683791,18.97574,46.53086,17.65,1006.87,39.18,20.54475,88.98756
1713683801,18.97574,46.60258,17.67,1006.85,39.08,20.63035,88.81666
1713683811,18.98909,46.627,17.68,1006.9,38.97,20.63035,86.32487
1713683821,18.98909,46.67582,17.68,1006.88,39.1,20.63035,82.41856
1713683831,18.98909,46.64988,17.67,1006.86,39.16,20.63035,77.29
1713683841,18.98909,46.73228,17.67,1006.91,39.22,20.54475,76.45991
1713683851,18.98909,46.627,17.65,1006.88,39.19,20.63035,76.36224
1713683861,18.98909,46.59343,17.65,1006.87,39.04,20.63035,76.58198
1713683871,18.95972,46.66209,17.65,1006.88,39.08,20.63035,76.72846
1713683881,18.97574,46.57969,17.65,1006.89,39.2,20.54475,76.92378
1713683891,18.97574,46.61326,17.64,1006.93,39.21,20.54475,76.99702
1713683901,18.95972,46.63615,17.63,1006.9,39.24,20.54475,76.75288
1713683911,18.97574,46.6392,17.62,1006.87,39.26,20.46418,76.60639
1713683921,18.97574,46.56748,17.62,1006.79,39.2,20.46418,76.53315
1713683931,18.97574,46.5568,17.62,1006.85,39.24,20.46418,76.58198
1713683941,18.98909,46.58121,17.61,1006.88,39.27,20.54475,76.45991
1713683951,18.95972,46.56596,17.59,1006.83,39.34,20.46418,76.38667
1713683961,18.98909,46.6865,17.58,1006.89,39.29,20.54475,76.289
1713683971,18.97574,46.6392,17.58,1006.92,39.3,20.46418,76.19135
1713683981,18.97574,46.61326,17.57,1006.9,39.28,20.46418,76.16693
1713683991,18.98909,46.66362,17.58,1006.91,39.34,20.46418,76.14252
1713684001,18.97574,46.67277,17.57,1006.87,39.36,20.54475,75.99603
1713684011,18.95972,46.68498,17.56,1006.91,39.31,20.46418,75.72748
1713684021,18.98909,46.627,17.56,1006.91,39.33,20.54475,75.62982
1713684031,18.98909,46.627,17.57,1006.89,39.2,20.38361,75.62982
1713684041,18.97574,46.627,17.56,1006.9,39.42,20.46418,74.84703
1713684051,19.00244,46.64073,17.55,1006.9,39.3,20.54475,74.43198
1713684061,18.97574,46.66209,17.55,1007.0,39.36,20.38361,74.21225
1713684071,18.97574,46.80095,17.55,1006.95,39.31,20.54475,74.11459
1713684081,18.95972,46.57969,17.54,1006.9,39.38,20.38361,73.89487
1713684091,18.95972,46.62547,17.54,1006.93,39.32,20.46418,73.74838
1713684101,18.97574,46.59037,17.54,1006.93,39.34,20.46418,73.35775
1713684111,18.97574,46.59037,17.54,1006.99,39.4,20.46418,73.1136
1713684121,18.98909,46.64988,17.52,1006.96,39.47,20.46418,72.9427
1713684131,18.95972,46.66209,17.53,1006.99,39.42,20.46418,72.7718
1713684141,18.98909,46.61631,17.53,1006.91,39.44,20.46418,72.64973
1713684151,18.97574,46.67277,17.52,1006.95,39.44,20.46418,72.57648
1713684161,18.97574,46.64988,17.52,1006.98,39.43,20.38361,72.55207
1713684171,18.97574,46.56748,17.52,1006.95,39.5,20.38361,72.57648
1713684181,18.98909,46.59343,17.52,1007.0,39.44,20.38361,72.62531
1713684191,18.94637,46.64531,17.51,1006.96,39.49,20.38361,72.79621
1713684201,18.97574,46.7216,17.51,1006.99,39.41,20.30304,73.06477
1713684211,18.98909,46.70939,17.51,1006.95,39.48,20.38361,73.52865
1713684221,18.97574,46.61326,17.5,1007.02,39.48,20.46418,74.35873
1713684231,18.97574,46.79179,17.51,1006.98,39.47,20.38361,76.50874
1713684241,18.95972,46.7216,17.51,1006.95,39.45,20.38361,84.07874
1713684251,18.98909,46.59343,17.51,1006.94,39.48,20.30304,87.35027
1713684261,18.97574,46.627,17.54,1006.95,39.37,20.46418,88.719
1713684271,18.98909,46.59343,17.57,1006.97,39.45,20.46418,88.59693
1713684281,19.01846,46.60716,17.58,1006.94,39.3,20.54475,88.62135
1713684291,19.00244,46.57053,17.59,1006.96,39.39,20.54475,88.719
1713684301,18.98909,46.50797,17.62,1006.96,39.31,20.54475,88.74342
1713684311,19.01846,46.61784,17.64,1006.96,39.23,20.54475,88.719
1713684321,19.00244,46.48814,17.65,1006.98,39.18,20.54475,88.64576
1713684331,19.01846,46.46525,17.67,1007.0,39.22,20.54475,88.59693
1713684341,19.01846,46.47898,17.68,1006.9,39.13,20.71092,88.64576
1713684351,19.03181,46.46677,17.71,1007.03,39.08,20.63035,88.69459
1713684361,19.04517,46.39811,17.72,1006.91,39.1,20.63035,88.69459
1713684371,19.03181,46.48051,17.72,1006.91,38.97,20.63035,88.62135
1713684381,19.03181,46.44389,17.74,1006.92,39.04,20.79148,88.52369
1713684391,19.05852,46.49424,17.75,1006.92,39.0,20.79148,88.45045
1713684401,19.05852,46.50645,17.76,1006.87,38.96,20.87205,88.5481
1713684411,19.03181,46.5629,17.78,1006.85,38.86,20.71092,88.57252
1713684421,19.05852,46.44694,17.79,1006.86,38.89,20.95262,88.57252
1713684431,19.05852,46.34165,17.8,1006.88,38.96,20.79148,87.0573
1713684441,19.05852,46.36454,17.81,1006.9,38.74,20.79148,88.49928
1713684451,19.07454,46.32944,17.83,1006.91,38.69,20.87205,88.32838
1713684461,19.07454,46.34317,17.83,1006.88,38.85,20.79148,87.91333
1713684471,19.07454,46.36606,17.84,1006.88,38.65,20.87205,86.44694
1713684481,19.10125,46.41489,17.86,1006.86,38.73,20.87205,85.59243
1713684491,19.0879,46.45152,17.86,1006.86,38.73,20.79148,84.5182
1713684501,19.07454,46.41184,17.85,1006.83,38.79,20.71092,83.54162
1713684511,19.05852,46.43473,17.85,1006.87,38.79,20.79148,82.51621
1713684521,19.05852,46.43473,17.85,1006.89,38.79,20.79148,87.08171
1713684531,19.05852,46.42405,17.85,1006.84,38.67,20.79148,87.35027
1713684541,19.07454,46.43473,17.86,1006.83,38.65,20.79148,86.10513
1713684551,19.1146,46.41642,17.87,1006.79,38.7,20.79148,84.56702
1713684561,19.07454,46.43473,17.87,1006.84,38.61,20.87205,83.95667
1713684571,19.1146,46.46525,17.88,1006.77,38.73,20.87205,87.49676
1713684581,19.0879,46.39201,17.88,1006.83,38.69,20.87205,87.2282
1713684591,19.10125,46.41489,17.87,1006.82,38.8,20.95262,87.49676
1713684601,19.1146,46.37064,17.88,1006.8,38.64,20.79148,83.61486
